old_path,new_path,old_name,new_name,path_type,artifact_group,scenario_id_old,scenario_id_new,is_large_data,action,status,notes
results\real_data_missingness_experiments\scenarios\node_subset_temporal_outage_mixed_short_mid_long\missingness_setting\manifests\outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p10__mixed_short_mid_long__seed_42\node_flow_chunk_046,results\rdm_exp\scenarios\nso_mix\miss_set\manifests\outage_node_lists\nso_r10_mix_s42\node_flow_chunk_046,node_flow_chunk_046,node_flow_chunk_046,directory,miss_set,node_subset_temporal_outage_mixed_short_mid_long,nso_mix,false,move,planned,target_root shortened to rdm_exp
results\real_data_missingness_experiments\scenarios\node_subset_temporal_outage_mixed_short_mid_long\missingness_setting\manifests\outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p10__mixed_short_mid_long__seed_42\node_flow_chunk_047,results\rdm_exp\scenarios\nso_mix\miss_set\manifests\outage_node_lists\nso_r10_mix_s42\node_flow_chunk_047,node_flow_chunk_047,node_flow_chunk_047,directory,miss_set,node_subset_temporal_outage_mixed_short_mid_long,nso_mix,false,move,planned,target_root shortened to rdm_exp
results\real_data_missingness_experiments\scenarios\node_subset_temporal_outage_mixed_short_mid_long\missingness_setting\manifests\outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p10__mixed_short_mid_long__seed_42\node_flow_chunk_048,results\rdm_exp\scenarios\nso_mix\miss_set\manifests\outage_node_lists\nso_r10_mix_s42\node_flow_chunk_048,node_flow_chunk_048,node_flow_chunk_048,directory,miss_set,node_subset_temporal_outage_mixed_short_mid_long,nso_mix,false,move,planned,target_root shortened to rdm_exp
results\real_data_missingness_experiments\scenarios\node_subset_temporal_outage_mixed_short_mid_long\missingness_setting\manifests\outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p10__mixed_short_mid_long__seed_42\node_flow_chunk_049,results\rdm_exp\scenarios\nso_mix\miss_set\manifests\outage_node_lists\nso_r10_mix_s42\node_flow_chunk_049,node_flow_chunk_049,node_flow_chunk_049,directory,miss_set,node_subset_temporal_outage_mixed_short_mid_long,nso_mix,false,move,planned,target_root shortened to rdm_exp
results\real_data_missingness_experiments\scenarios\node_subset_temporal_outage_mixed_short_mid_long\missingness_setting\manifests\outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p10__mixed_short_mid_long__seed_42\node_flow_chunk_050,results\rdm_exp\scenarios\nso_mix\miss_set\manifests\outage_node_lists\nso_r10_mix_s42\node_flow_chunk_050,node_flow_chunk_050,node_flow_chunk_050,directory,miss_set,node_subset_temporal_outage_mixed_short_mid_long,nso_mix,false,move,planned,target_root shortened to rdm_exp
results\real_data_missingness_experiments\scenarios\node_subset_temporal_outage_mixed_short_mid_long\missingness_setting\manifests\outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p10__mixed_short_mid_long__seed_42\node_flow_chunk_051,results\rdm_exp\scenarios\nso_mix\miss_set\manifests\outage_node_lists\nso_r10_mix_s42\node_flow_chunk_051,node_flow_chunk_051,node_flow_chunk_051,directory,miss_set,node_subset_temporal_outage_mixed_short_mid_long,nso_mix,false,move,planned,target_root shortened to rdm_exp
results\real_data_missingness_experiments\scenarios\node_subset_temporal_outage_mixed_short_mid_long\missingness_setting\manifests\outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p10__mixed_short_mid_long__seed_42\node_flow_chunk_052,results\rdm_exp\scenarios\nso_mix\miss_set\manifests\outage_node_lists\nso_r10_mix_s42\node_flow_chunk_052,node_flow_chunk_052,node_flow_chunk_052,directory,miss_set,node_subset_temporal_outage_mixed_short_mid_long,nso_mix,false,move,planned,target_root shortened to rdm_exp
results\real_data_missingness_experiments\scenarios\node_subset_temporal_outage_mixed_short_mid_long\missingness_setting\manifests\outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p10__mixed_short_mid_long__seed_42\node_flow_chunk_053,results\rdm_exp\scenarios\nso_mix\miss_set\manifests\outage_node_lists\nso_r10_mix_s42\node_flow_chunk_053,node_flow_chunk_053,node_flow_chunk_053,directory,miss_set,node_subset_temporal_outage_mixed_short_mid_long,nso_mix,false,move,planned,target_root shortened to rdm_exp
results\real_data_missingness_experiments\scenarios\node_subset_temporal_outage_mixed_short_mid_long\missingness_setting\manifests\outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p10__mixed_short_mid_long__seed_42\node_flow_chunk_054,results\rdm_exp\scenarios\nso_mix\miss_set\manifests\outage_node_lists\nso_r10_mix_s42\node_flow_chunk_054,node_flow_chunk_054,node_flow_chunk_054,directory,miss_set,node_subset_temporal_outage_mixed_short_mid_long,nso_mix,false,move,planned,target_root shortened to rdm_exp
results\real_data_missingness_experiments\scenarios\node_subset_temporal_outage_mixed_short_mid_long\missingness_setting\manifests\outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p10__mixed_short_mid_long__seed_42\node_flow_chunk_055,results\rdm_exp\scenarios\nso_mix\miss_set\manifests\outage_node_lists\nso_r10_mix_s42\node_flow_chunk_055,node_flow_chunk_055,node_flow_chunk_055,directory,miss_set,node_subset_temporal_outage_mixed_short_mid_long,nso_mix,false,move,planned,target_root shortened to rdm_exp
results\real_data_missingness_experiments\scenarios\node_subset_temporal_outage_mixed_short_mid_long\missingness_setting\manifests\outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p10__mixed_short_mid_long__seed_42\node_flow_chunk_056,results\rdm_exp\scenarios\nso_mix\miss_set\manifests\outage_node_lists\nso_r10_mix_s42\node_flow_chunk_056,node_flow_chunk_056,node_flow_chunk_056,directory,miss_set,node_subset_temporal_outage_mixed_short_mid_long,nso_mix,false,move,planned,target_root shortened to rdm_exp
results\real_data_missingness_experiments\scenarios\node_subset_temporal_outage_mixed_short_mid_long\missingness_setting\manifests\outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p10__mixed_short_mid_long__seed_42\node_flow_chunk_057,results\rdm_exp\scenarios\nso_mix\miss_set\manifests\outage_node_lists\nso_r10_mix_s42\node_flow_chunk_057,node_flow_chunk_057,node_flow_chunk_057,directory,miss_set,node_subset_temporal_outage_mixed_short_mid_long,nso_mix,false,move,planned,target_root shortened to rdm_exp
results\real_data_missingness_experiments\scenarios\node_subset_temporal_outage_mixed_short_mid_long\missingness_setting\manifests\outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p10__mixed_short_mid_long__seed_42\node_flow_chunk_058,results\rdm_exp\scenarios\nso_mix\miss_set\manifests\outage_node_lists\nso_r10_mix_s42\node_flow_chunk_058,node_flow_chunk_058,node_flow_chunk_058,directory,miss_set,node_subset_temporal_outage_mixed_short_mid_long,nso_mix,false,move,planned,target_root shortened to rdm_exp
results\real_data_missingness_experiments\scenarios\node_subset_temporal_outage_mixed_short_mid_long\missingness_setting\manifests\outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p10__mixed_short_mid_long__seed_42\node_flow_chunk_059,results\rdm_exp\scenarios\nso_mix\miss_set\manifests\outage_node_lists\nso_r10_mix_s42\node_flow_chunk_059,node_flow_chunk_059,node_flow_chunk_059,directory,miss_set,node_subset_temporal_outage_mixed_short_mid_long,nso_mix,false,move,planned,target_root shortened to rdm_exp
results\real_data_missingness_experiments\scenarios\node_subset_temporal_outage_mixed_short_mid_long\missingness_setting\manifests\outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p10__mixed_short_mid_long__seed_42\node_flow_chunk_060,results\rdm_exp\scenarios\nso_mix\miss_set\manifests\outage_node_lists\nso_r10_mix_s42\node_flow_chunk_060,node_flow_chunk_060,node_flow_chunk_060,directory,miss_set,node_subset_temporal_outage_mixed_short_mid_long,nso_mix,false,move,planned,target_root shortened to rdm_exp
results\real_data_missingness_experiments\scenarios\node_subset_temporal_outage_mixed_short_mid_long\missingness_setting\manifests\outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p20__mixed_short_mid_long__seed_42\node_flow_chunk_000,results\rdm_exp\scenarios\nso_mix\miss_set\manifests\outage_node_lists\nso_r20_mix_s42\node_flow_chunk_000,node_flow_chunk_000,node_flow_chunk_000,directory,miss_set,node_subset_temporal_outage_mixed_short_mid_long,nso_mix,false,move,planned,target_root shortened to rdm_exp
results\real_data_missingness_experiments\scenarios\node_subset_temporal_outage_mixed_short_mid_long\missingness_setting\manifests\outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p20__mixed_short_mid_long__seed_42\node_flow_chunk_001,results\rdm_exp\scenarios\nso_mix\miss_set\manifests\outage_node_lists\nso_r20_mix_s42\node_flow_chunk_001,node_flow_chunk_001,node_flow_chunk_001,directory,miss_set,node_subset_temporal_outage_mixed_short_mid_long,nso_mix,false,move,planned,target_root shortened to rdm_exp
results\real_data_missingness_experiments\scenarios\node_subset_temporal_outage_mixed_short_mid_long\missingness_setting\manifests\outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p20__mixed_short_mid_long__seed_42\node_flow_chunk_002,results\rdm_exp\scenarios\nso_mix\miss_set\manifests\outage_node_lists\nso_r20_mix_s42\node_flow_chunk_002,node_flow_chunk_002,node_flow_chunk_002,directory,miss_set,node_subset_temporal_outage_mixed_short_mid_long,nso_mix,false,move,planned,target_root shortened to rdm_exp
results\real_data_missingness_experiments\scenarios\node_subset_temporal_outage_mixed_short_mid_long\missingness_setting\manifests\outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p20__mixed_short_mid_long__seed_42\node_flow_chunk_003,results\rdm_exp\scenarios\nso_mix\miss_set\manifests\outage_node_lists\nso_r20_mix_s42\node_flow_chunk_003,node_flow_chunk_003,node_flow_chunk_003,directory,miss_set,node_subset_temporal_outage_mixed_short_mid_long,nso_mix,false,move,planned,target_root shortened to rdm_exp
results\real_data_missingness_experiments\scenarios\node_subset_temporal_outage_mixed_short_mid_long\missingness_setting\manifests\outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p20__mixed_short_mid_long__seed_42\node_flow_chunk_004,results\rdm_exp\scenarios\nso_mix\miss_set\manifests\outage_node_lists\nso_r20_mix_s42\node_flow_chunk_004,node_flow_chunk_004,node_flow_chunk_004,directory,miss_set,node_subset_temporal_outage_mixed_short_mid_long,nso_mix,false,move,planned,target_root shortened to rdm_exp
results\real_data_missingness_experiments\scenarios\node_subset_temporal_outage_mixed_short_mid_long\missingness_setting\manifests\outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p20__mixed_short_mid_long__seed_42\node_flow_chunk_005,results\rdm_exp\scenarios\nso_mix\miss_set\manifests\outage_node_lists\nso_r20_mix_s42\node_flow_chunk_005,node_flow_chunk_005,node_flow_chunk_005,directory,miss_set,node_subset_temporal_outage_mixed_short_mid_long,nso_mix,false,move,planned,target_root shortened to rdm_exp
results\real_data_missingness_experiments\scenarios\node_subset_temporal_outage_mixed_short_mid_long\missingness_setting\manifests\outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p20__mixed_short_mid_long__seed_42\node_flow_chunk_006,results\rdm_exp\scenarios\nso_mix\miss_set\manifests\outage_node_lists\nso_r20_mix_s42\node_flow_chunk_006,node_flow_chunk_006,node_flow_chunk_006,directory,miss_set,node_subset_temporal_outage_mixed_short_mid_long,nso_mix,false,move,planned,target_root shortened to rdm_exp
results\real_data_missingness_experiments\scenarios\node_subset_temporal_outage_mixed_short_mid_long\missingness_setting\manifests\outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p20__mixed_short_mid_long__seed_42\node_flow_chunk_007,results\rdm_exp\scenarios\nso_mix\miss_set\manifests\outage_node_lists\nso_r20_mix_s42\node_flow_chunk_007,node_flow_chunk_007,node_flow_chunk_007,directory,miss_set,node_subset_temporal_outage_mixed_short_mid_long,nso_mix,false,move,planned,target_root shortened to rdm_exp
results\real_data_missingness_experiments\scenarios\node_subset_temporal_outage_mixed_short_mid_long\missingness_setting\manifests\outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p20__mixed_short_mid_long__seed_42\node_flow_chunk_008,results\rdm_exp\scenarios\nso_mix\miss_set\manifests\outage_node_lists\nso_r20_mix_s42\node_flow_chunk_008,node_flow_chunk_008,node_flow_chunk_008,directory,miss_set,node_subset_temporal_outage_mixed_short_mid_long,nso_mix,false,move,planned,target_root shortened to rdm_exp
results\real_data_missingness_experiments\scenarios\node_subset_temporal_outage_mixed_short_mid_long\missingness_setting\manifests\outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p20__mixed_short_mid_long__seed_42\node_flow_chunk_009,results\rdm_exp\scenarios\nso_mix\miss_set\manifests\outage_node_lists\nso_r20_mix_s42\node_flow_chunk_009,node_flow_chunk_009,node_flow_chunk_009,directory,miss_set,node_subset_temporal_outage_mixed_short_mid_long,nso_mix,false,move,planned,target_root shortened to rdm_exp
results\real_data_missingness_experiments\scenarios\node_subset_temporal_outage_mixed_short_mid_long\missingness_setting\manifests\outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p20__mixed_short_mid_long__seed_42\node_flow_chunk_010,results\rdm_exp\scenarios\nso_mix\miss_set\manifests\outage_node_lists\nso_r20_mix_s42\node_flow_chunk_010,node_flow_chunk_010,node_flow_chunk_010,directory,miss_set,node_subset_temporal_outage_mixed_short_mid_long,nso_mix,false,move,planned,target_root shortened to rdm_exp
results\real_data_missingness_experiments\scenarios\node_subset_temporal_outage_mixed_short_mid_long\missingness_setting\manifests\outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p20__mixed_short_mid_long__seed_42\node_flow_chunk_011,results\rdm_exp\scenarios\nso_mix\miss_set\manifests\outage_node_lists\nso_r20_mix_s42\node_flow_chunk_011,node_flow_chunk_011,node_flow_chunk_011,directory,miss_set,node_subset_temporal_outage_mixed_short_mid_long,nso_mix,false,move,planned,target_root shortened to rdm_exp
results\real_data_missingness_experiments\scenarios\node_subset_temporal_outage_mixed_short_mid_long\missingness_setting\manifests\outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p20__mixed_short_mid_long__seed_42\node_flow_chunk_012,results\rdm_exp\scenarios\nso_mix\miss_set\manifests\outage_node_lists\nso_r20_mix_s42\node_flow_chunk_012,node_flow_chunk_012,node_flow_chunk_012,directory,miss_set,node_subset_temporal_outage_mixed_short_mid_long,nso_mix,false,move,planned,target_root shortened to rdm_exp
results\real_data_missingness_experiments\scenarios\node_subset_temporal_outage_mixed_short_mid_long\missingness_setting\manifests\outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p20__mixed_short_mid_long__seed_42\node_flow_chunk_013,results\rdm_exp\scenarios\nso_mix\miss_set\manifests\outage_node_lists\nso_r20_mix_s42\node_flow_chunk_013,node_flow_chunk_013,node_flow_chunk_013,directory,miss_set,node_subset_temporal_outage_mixed_short_mid_long,nso_mix,false,move,planned,target_root shortened to rdm_exp
results\real_data_missingness_experiments\scenarios\node_subset_temporal_outage_mixed_short_mid_long\missingness_setting\manifests\outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p20__mixed_short_mid_long__seed_42\node_flow_chunk_014,results\rdm_exp\scenarios\nso_mix\miss_set\manifests\outage_node_lists\nso_r20_mix_s42\node_flow_chunk_014,node_flow_chunk_014,node_flow_chunk_014,directory,miss_set,node_subset_temporal_outage_mixed_short_mid_long,nso_mix,false,move,planned,target_root shortened to rdm_exp
results\real_data_missingness_experiments\scenarios\node_subset_temporal_outage_mixed_short_mid_long\missingness_setting\manifests\outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p20__mixed_short_mid_long__seed_42\node_flow_chunk_015,results\rdm_exp\scenarios\nso_mix\miss_set\manifests\outage_node_lists\nso_r20_mix_s42\node_flow_chunk_015,node_flow_chunk_015,node_flow_chunk_015,directory,miss_set,node_subset_temporal_outage_mixed_short_mid_long,nso_mix,false,move,planned,target_root shortened to rdm_exp
